what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320466729574
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320466748700
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320466750588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320466750650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466751867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466757764
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320466770213
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320466790789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320466790851
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320466797469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466813334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466820713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466821399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466833020
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1320466833090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466844755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320466867688
